가맹점코드,위도,경도,가맹점명,주소
2VMTVL,37.4772466,126.8851308,빽다방(퍼블릭가산점),08513) 서울 금천구 디지털로 178 1층 M135호 
2YPWBP,37.496017,127.0252769,블랙워터 로스터스(강남점),"06619) 서울특별시 서초구 서운로 138 (서초동, 서초동아타워) 1층 "
3OEHF3,37.5007937,127.0268277,사누키제면소(강남점),06129) 서울특별시 강남구 강남대로 428 (역삼동) 만이빌딩 
SELF_VNGKW4,37.4919316,127.032331,봇밥,06253) 서울특별시 강남구 도곡로3길 27 (역삼동) 2층 
0JRLFU,37.3830444,127.1220454,본도시락(서현점),"13591) 경기도 성남시 분당구 황새울로312번길 20 1층 111,112호(서현동) "
17ZD1D,37.5686373,126.8267237,보승회관(마곡나루역점),07788) 서울특별시 강서구 마곡중앙5로1길 20 (마곡동) 1층 103~104호 
3JV3UY,37.5645844,126.994308,보배반점(을지로점),04548) 서울특별시 중구 마른내로 71 1층(인현동1가) 
4NEQCB,37.5376683,127.1309769,본도시락(천호점),05336) 서울특별시 강동구 천호대로163길 21 1층 
74IRE8,37.3382141,127.1016827,병천순대,16827) 경기도 용인시 수지구 신수로 767 (동천동) 1층 130호
AO27HP,35.1530559,126.8488699,보울레시피_KIOSK,"61949) 광주 서구 상무중앙로 70 (치평동, 교보증권) . "
BAT07A,37.5644956,126.9634828,별난분식,03752) 서울특별시 서대문구 경기대로9길 5 (충정로2가) 1층
BKR_00000092,35.857042,128.6487316,버거킹(대구만촌점),42068) 대구광역시 수성구 달구벌대로 2622
BKR_00000205,37.4108267,127.1298464,버거킹(분당야탑점),13506) 경기도 성남시 분당구 성남대로 916번길 11 
BKR_00000210,37.4835267,126.8954883,버거킹(구로디지털점),08390) 서울특별시 구로구 디지털로 288
BKR_00000228,37.4825185,126.9005188,버거킹(구로점),08392) 서울특별시 구로구 시흥대로 551
BKR_00000238,37.507432,127.0333898,버거킹(차병원사거리점),06122) 서울특별시 강남구 봉은사로 179
BKR_00000256,37.3643113,126.930377,버거킹(산본점),15818) 경기도 군포시 산본로 382
BKR_00000264,37.2798685,127.4440382,버거킹(이천CGV점),17374) 경기도 이천시 중리천로 58
BKR_00000266,37.4825364,126.9302452,버거킹(신림역점),08777) 서울특별시 관악구 신림로 318
BKR_00000267,36.0859645,129.3968371,버거킹(포항법원앞DT점),37580) 경상북도 포항시 북구 신덕로 257 
BKR_00000271,35.8395559,128.7073095,버거킹(대구시지점),42274) 대구광역시 수성구 신매로 19길 46 
BKR_00000274,35.8626491,128.6032293,버거킹(경대병원역SK점),41951) 대구광역시 중구 달구벌대로 2194
0091C5,36.1028483,128.3637662,배스킨라빈스(구미광평홈플러스점),39347) 경상북도 구미시 구미대로 174 홈플러스內 1층 배스킨라빈스 
11M2VF,36.2419733,128.3012651,배스킨라빈스(구미선산),39125) 경상북도 구미시 선산읍 남문로 47-2 1층 배스킨라빈스 
226FCT,35.8798671,128.5961453,배스킨라빈스(대구칠성점),41579) 대구광역시 북구 중앙대로 526 배스킨라빈스 
36UPYJ,36.0058479,129.3409602,배스킨라빈스(포항효자점),37835) 경상북도 포항시 남구 효성로 66(효자동 602) 배스킨라빈스 
43ULLX,37.5297523,126.9245269,반피쏭,07241) 서울특별시 영등포구 은행로 54 (여의도동) 지하1층103호 
4W3N8K,35.1761122,128.9523424,방아식당QR,46720) 부산광역시 강서구 대저2동 2430-6 . 
4XNXBW,35.8437419,128.537491,배스킨라빈스(대구본리점),42658) 대구광역시 달서구 와룡로 124 배스킨라빈스 
501TQQ,35.5543081,129.3215051,배스킨라빈스(울산성남점),44532) 울산광역시 중구 만남의거리 10 (성남동 219-20) 배스킨라빈스 
504ZJW,36.4543089,127.1243248,배스킨라빈스(공주중동점),32547) 충청남도 공주시 웅진로 155-2 배스킨라빈스 
5985QM,35.9422543,128.6185111,배스킨라빈스(대구연경점),41409) 대구광역시 북구 동화천로 245(연경동 758) 배스킨라빈스 
5RA5BZ,36.0705305,128.3486024,배스킨라빈스(구미북삼점),39813) 경상북도 칠곡군 북삼읍 금오대로 288 배스킨라빈스 
5ULANN,35.8711612,128.5953358,배스킨라빈스(대구 동성로점),41937) 대구광역시 중구 동성로 33 (동성로2가) 1층 
6D3NO9,37.5018187,127.0370947,바디쉐프(역삼점)_KIOSK,"06141) 서울특별시 강남구 논현로 508 (역삼동,GS강남타워,지하1층) "
75M8VJ,37.4999072,127.0373932,배스킨라빈스(강남대로점),06123) 서울특별시 강남구 강남대로 442 A동 1층(역삼동) 
7E1GLW,36.128169,128.3327346,배스킨라빈스(구미원평점),39222) 경상북도 구미시 구미중앙로 94 배스킨라빈스 
00BOJX,37.4686058,126.4336543,모스버거(인천공항점),22382) 인천광역시 중구 제2터미널대로 446 인천국제공항 제2여객터미널 면세동 3층 5-55-13호 
04QIXN,37.4859031,126.8972782,명동칼국수샤브샤브,08378) 서울특별시 구로구 디지털로 306 지층 B132-1호
04XNHM,37.5147541,126.8989475,문래동즉석떡볶이QR,07299) 서울 영등포구 경인로 775 에이스하이테크시티 지하1층 B109호 
67830,37.266778,127.032379,미소야(인계래미안점),16489) 경기도 수원시 팔달구 인계로138번길 8 (인계동) 수원인계 리슈빌S 205호
0OVPNE,36.4302953,127.4162333,맥도날드(신탄진점),34332) 대전광역시 대덕구 신탄진로 605 (상서동) 맥도날드 신탄진점 
1TJTJH,37.5619279,126.9734117,명동순대국(시청직영점),04513) 서울특별시 중구 세종대로 11길 45 1층 
25VROD,36.7245288,127.4960383,모닥치기(청주국제공항),28142) 충청북도 청주시 청원구 내수읍 오창대로 980 청주국제공항 1층 모닥치기 
34ZL29,37.5756905,126.8386649,모모유부원그로브점,07800) 서울특별시 강서구 공항대로 165 (마곡동) 1층 E113호 
3MG9A9,37.574115,126.9743671,미라클샌드위치_QR,03170) 서울특별시 종로구 사직로 130 (적선동) 지하1층 34호 
4HNHVJ,37.4468135,126.4540456,미스터호떡(고메디저트점),22382 ) 인천강역시 중구 공항로 271 인천공항 제1여객터미널 4층 서편 10번출구 4층 
6B2MI3,37.5339985,126.989734,맥도날드(이태원점),04390) 서울특별시 용산구 이태원로 136-13 맥도날드(이태원) 
7WCNFK,37.515109,127.0997381,맥도날드(잠실역점),0     ) 서울 송파구 송파대로 558 맥도날드(잠실역) 
9Z0ZXI,37.4840424,126.7518345,맥도날드(인천구산 DT점),21416) 인천 부평구 경인로 1191 맥도날드(인천구산DT) 
0MJRCU,37.5148392,126.8988509,만랩커피(문래점),"07299) 서울특별시 영등포구 경인로 775, (문래동3가, 에이스하이테크시티) 지하-193호 "
1GFW02,37.3960252,126.9647807,맘스터치(평촌역사거리점),14055) 경기도 안양시 동안구 시민대로 311 (관양동) 맘스터치(평촌역사거리점) 
1VH559,37.4956024,127.0319918,맘스터치(강남대성학원점),06240) 서울특별시 강남구 강남대로78길 33 (역삼동) 맘스터치(강남대성학원점) 
28YRF7,37.3382141,127.1016827,매머드익스프레스(동천역),"16827) 경기도 용인시 수지구 신수로 767, 에이동 138호 "
2JU8EP,36.2430884,128.3016713,맘스터치(구미선산점),39119) 경상북도 구미시 선산읍 동부리 525-11 1층 
2Q2VL8,37.4941302,127.0161647,맥도날드(서울교대점),06633) 서울특별시 서초구 서초대로 316 (서초동) 맥도날드(서울교대) 
2XZSQA,37.3400234,127.1078052,매머드익스프레스(오리역하나EZ타워점),"13636) 경기도 성남시 분당구 성남대로43번길 10, 110호 "
30LTGJ,37.5015927,127.0268557,맘스터치(강남역점),06129) 서울특별시 강남구 강남대로100길 10 (역삼동) 맘스터치(강남역점) 
3H48GH,37.5542565,126.97041,맥도날드(서울역점),04320) 서울특별시 용산구 한강대로 405 (동자동) 맥도날드(서울역) 
3OSCPH,35.886845,128.5919694,맥도날드(대구침산 DT점),41584) 대구광역시 북구 침산로 120 (침산동) 맥도날드(대구침산DT) 
4DL0HD,35.9768254,126.7370313,맥도날드(군산조촌 DT점),54033) 전북특별자치도 군산시 조촌로 143 맥도날드(군산조촌 DT점) 
55B968,37.475579,126.8908219,맘스터치(가산센트럴점),08516) 서울특별시 금천구 디지털로10길 69 (가산동) 맘스터치(가산센트럴점) 
59MPPO,37.3271917,126.8008523,맘스터치(안산원곡점),15382) 경기도 안산시 단원구 라성로 40 (원곡동) 맘스터치(안산원곡점) 
34K6V8,37.553386,126.811351,마리짱,07505) 서울 강서구 하늘길 210 한국항공화물청사 지하1층 
3P8VCY,37.4799022,126.8952238,마라공방(지타워점),08393) 서울특별시 구로구 디지털로26길 38 1층 130호
5FWFME,37.458666,126.4419679,리브팜(인천공항점),22382) 인천광역시 중구 공항로 272 인천국제공항 제1여객터미널 1F 면세구역 3층 5-82-16호 리브팜 
GDA9IU,37.4998097,127.0366289,리김밥(GFC점)_QR,06236) 서울특별시 강남구 테헤란로 152 (역삼동) 지하2층
LAZ3G7,37.4953995,127.030406,마치래빗(강남점),"06241) 서울특별시 강남구 테헤란로4길 46 (역삼동, 쌍용플래티넘밸류) 지하139호 "
LM_200_01,37.5574069,126.9694999,롯데마트(서울역점),04509) 서울특별시 중구 봉래동2가 122외
LM_302,37.5112382,127.0979316,롯데마트(잠실점),05554) 서울특별시 송파구 잠실동 40-1 롯데마트
LM_303,37.542719,127.1262981,롯데마트(천호점),"05326) 서울시 강동구 올림픽로78길 60 상가 B1층 (천호동, 강동중흥밀레니얼S클래스) "
00RQGS,37.5567557,126.8084734,로봇김밥(김포공항점),07505) 서울특별시 강서구 하늘길 112 김포공항 국내선청사 4층 
03K9DT,37.4794888,126.4409139,뚜레쥬르(인천공항T1입구점),22382) 인천광역시 중구 공항로 272 인천국제공항 제1여객터미널 일반동 1층 동편 3-52-09호 
0XWR22,37.5190281,127.0233754,롤링파스타(가로수길점),06036) 서울특별시 강남구 가로수길 16 (신사동) 2층 
14LWSJ,37.4385296,126.4627083,동후,22382) 인천광역시 중구 공항로424번길 72 101호 
1HAIBY,36.1388406,128.4183929,롯데리아(구미양포점),730824) 경상북도 구미시 옥계북로 7
1U0AGW,37.4794444,126.8875,따봉,"08512) 서울 금천구 디지털로9길 32 가산동, 갑을그레이트밸리 2층 218호 "
350DD9,35.1728728,128.9458,뚜레쥬르(김해국제공항점),"618702) 부산광역시 강서구 공항진입로 108 (대저2동, 국제선2층) "
5XSMKE,37.3331838,127.9287102,두끼떡볶이(원주무실점),26392) 강원도 원주시 능라동길 30 2층 206호 
68L4CX,37.9056072,127.0542624,롯데리아(동두천점),483801) 경기도 동두천시 중앙로 270
6H233T,37.5077928,127.064922,록스플레이트,06174) 서울특별시 강남구 영동대로86길 10 (대치동) 지하1층
7JTXJ2,37.3654616,127.1067489,롯데리아(정자역점),13558) 경기 성남시 분당구 성남대로331번길 11-3 여민빌딩 5비 
3XF7FR,37.4686058,126.4336543,동원홈푸드 T2 AS서편_C코너,22382) 인천 중구 제2터미널대로 446 면세동 2층 
5UBF01,37.5703342,127.0030281,돈까스광장_KIOSK,"03196) 서울특별시 종로구 종로 224 , 2층(종로5가)"
9D0GH5,37.3770939,127.1119532,돈가스에미치다(수내점),"13595) 경기도 성남시 분당구 백현로101번길 11 1층 105호(수내동, 동현프라자)"
A1WWLE,37.5048175,127.023203,돈치,06541) 서울특별시 서초구 사평대로57길 11 (반포동) 지하1층 
BUO6IS,37.5460858,127.0579343,도죠,"04797) 서울특별시 성동구 성수이로 126 1층(성수동2가, 성수실업) "
HH3QGD,37.4911572,127.010489,동경규동(서초점),06646) 서울특별시 서초구 반포대로28길 39 (서초동) 1층 
KXA7QT,37.534151,127.092216,동서울 한식뷔페_QR,"05116) 서울특별시 광진구 강변역로4길 34 (구의동, 강변현대하이엘) 103호,104호 "
LKBEXV,37.535537,127.1279452,돈까스랑 칼국수랑,"05384) 서울특별시 강동구 천호대로162길 34 (성내동, 이안강동) 1층 116호"
LOEZ90,37.5142052,127.0283177,동경규동(학동점)_QR,06046) 서울특별시 강남구 논현로131길 24 (논현동) 1층 101호 
N4U4CF,37.4960654,127.120716,동래정(송파가락점)_QR,05713) 서울특별시 송파구 양재대로62길 47 (가락동) 1층 
PCO29001,37.3773434,127.1401826,도미노피자(서현점),"13578)경기도 성남시 분당구 서현로 377 (서현동,거송빌딩 1층)"
PCO29401,37.483809,126.9765618,도미노피자(사당점),"07005)서울특별시 동작구 사당로 261 (사당동,1층2호)"
PCO30101,37.5404934,127.1417315,도미노피자(길동점),"05343)서울특별시 강동구 천중로 200 (길동, 다성이즈빌)"
PCO30901,37.4896691,127.0831085,도미노피자(일원점),06343)서울시 강남구 일원로9길 18
PCO31101,37.6627708,127.055144,도미노피자(상계점),01675)서울특별시 노원구 노원로 558 (상계동)
PCO32101,37.5711,127.064306,도미노피자(장안점),02610)서울특별시 동대문구 한천로 95 (답십리동)
0LOTWX,37.3382141,127.1016827,더 식탁,16827) 경기도 용인시 수지구 신수로 767 (동천동) 2층 212호 
1PNBZO,36.4016435,127.4241885,나들목식당_QR,"34346) 대전광역시 대덕구 신탄진로218번길 62 (와동, 와동현대아파트) 103-907 391 "
2HGENK,37.3643632,127.0679194,도깨비 웍,13544) 경기 성남시 분당구 판교대장로 92 2층 204호 
2ZU72X,37.5723215,127.0002105,다이스웍스(서울광장시장점),03129) 서울 종로구 대학로1길 34-17 지하1층
3KVWS2,37.5481155,127.0571309,더벤티(성수아이에스점),04795) 서울 성동구 성수이로 147 아이에스비즈타워 102호 
4ARFHJ,33.5070772,126.4934311,꿈의요리애월QR,"63115) 제주특별자치도 제주시 공항로 2 에어사이드지역  용담이동, 제주국제공항 "
4PFX35,37.4918367,127.0271678,다모아한식_QR,06629) 서울특별시 서초구 사임당로 158 (서초동) 지하1층 B135~136 
6MQQW9,37.5044326,127.0504087,던킨도너츠(선릉역점),"06193) 서울특별시 강남구 테헤란로 422 (대치동, KTF대치빌딩 지상1층) "
R4P6H3,37.350386,127.1071954,냄비9단,13615) 경기도 성남시 분당구 돌마로 47 이코노샤르망
01VVZA,37.2725154,127.0357593,공리(인계점),16487) 경기 수원시 팔달구 권광로285번길 7 202호 
08QSNQ,37.4686058,126.4336543,골디스(인천공항점),22382) 인천광역시 중구 제2터미널대로 446 LS 3층 A 카운터 부근 
09PWXK,37.3800471,127.1160698,긴자료코(분당수내점)_KIOSK,"13595) 경기도 성남시 분당구 황새울로258번길 10-9 , 1층 102호(수내동, 영성라벤더)"
0XLO7T,37.5161278,127.0606884,그릴1492(삼성1호점),06159) 서울 강남구 삼성로91길 36 삼성동 
1JCP6S,37.4020702,127.1104411,기달임_QR,13493) 경기도 성남시 분당구 판교역로 240 (삼평동) 지하1층 B112호 
2BEIRQ,36.3722595,127.3397505,공차(대전죽동점),34127) 대전광역시 유성구 죽동로279번길 34
2WT8VJ,37.4934792,127.1236852,공릉동원조멸치국수_QR,05829) 서울특별시 송파구 중대로12길 16 (가락동) 1층 
3BPXG5,37.571721,127.009956,김가네_QR,03101) 서울특별시 종로구 종로 289 (창신동) 1층 
3K4WVJ,37.5482163,127.053915,금돼지식당_QR,04792) 서울특별시 성동구 성수일로12길 25 (성수동2가) 1층 
3M3KRO,37.5144524,127.0333326,고래잡아먹은 낙지_QR,"06104) 서울특별시 강남구 학동로 224 (논현동) 지하1층 103,104호 "
3OHCCN,36.9998472,127.1703133,김가네(안성공도점),"17561) 경기도 안성시 공도읍 공도로 83 1층 105호, 김가네 "
51D4HY,37.5704878,126.9846332,김가네김밥(종각역점),03164) 서울특별시 종로구 종로 65 장안빌딩 1층 101호 
5GF3UQ,37.5674572,126.9829534,김밥천국(을지로점),04540) 서울특별시 중구 남대문로116 1층(남대문로1가)
0BTGCE,37.4976604,127.0295391,153구포국수(강남역점),"06232) 서울특별시 강남구 테헤란로4길 6 (역삼동) B102,B103,B104호 "
1AM9AZ,37.4964263,127.029192,1992 덮밥&짜글이(강남본점)_KIOSK,"06241) 서울특별시 강남구 강남대로84길 6, 1층 "
1E7R5Q,37.5711821,126.8081835,가마치통닭(신마곡점),07602) 서울 강서구 양천로10길 38 신마곡벽산블루밍 104동 1층 113~114호 
1OEKRW,36.370791,127.3393119,1992덮밥&짜글이(대전죽동점)_QR,34127) 대전광역시 유성구 죽동로279번길 43-7 (죽동) 1층 101호 
3GS9OR,37.4815733,126.8934683,92소 명품한우,08389) 서울 구로구 디지털로26길 5 에이스하이엔드타워1차  1층 102호 
5KR0KK,37.5675982,127.0076157,가항국제 주식회사(탕화쿵푸마라탕),"04564) 서울특별시 중구 을지로43길 34 (을지로6가) 지하1층 (을지로6가, 삼영빌딩) "
7IY6ZF,37.4994367,127.0358496,가연,06236) 서울특별시 강남구 테헤란로26길 12 (역삼동) 지하1층 
80QICC,37.5466849,127.0548978,강다짐 삼각김밥(성수점)_QR,04794) 서울특별시 성동구 아차산로7길 18 (성수동2가) 1층 
8IVMPF,37.5125207,127.0588194,(주)씨티씨푸드 서울깍두기_QR,06164) 서울특별시 강남구 테헤란로87길 36 (삼성동) 지하1층 
8KGQ8X,37.5355485,127.1349225,(주)오투스페이스 가마솥순대국밥(강동역점),"05355) 서울특별시 강동구 천호대로 1107 (길동, 강동역에스케이허브) 1층 "
8UGA6J,37.4951092,127.122443,가락토담순대,05717) 서울특별시 송파구 중대로 135 (가락동) 지하1층 
9D5UXD,37.3876668,127.1231305,감성쭈꾸미(분당본점),13590) 경기도 성남시 분당구 황새울로351번길 10 (서현동) 106호 
9XOSN0,37.4924086,127.0320238,강남철판,06252) 서울특별시 강남구 역삼로4길 16 (역삼동) B110호 
SELF_2SNTDF,36.3970611,127.4248448,수자원(송산글로벌교육센터)_QR,34350) 대전광역시 대덕구 신탄진로 200 (연축동) 한국수자원공사 
SELF_9J2TES,36.3970611,127.4248448,수자원(경남서부권지사통영수도센터)_QR,34350) 대전광역시 대덕구 신탄진로 200 (연축동) 한국수자원공사 
SELF_DXGBXT,36.3970611,127.4248448,수자원(경남서부권지사고성수도센터)_QR,34350) 대전광역시 대덕구 신탄진로 200 (연축동) 한국수자원공사 
SELF_OKETVQ,36.3970611,127.4248448,수자원(경기서북권지사고양정수장)_QR,34350) 대전광역시 대덕구 신탄진로 200 (연축동) 한국수자원공사 
77K80Q,36.6509479,128.4506483,수자원(예천수도지사)_QR,36819) 경상북도 예천군 예천읍 충효로 424 수자원(예천수도지사) 
PCO46701,37.546508,127.1273095,도미노피자(천호암사점),05323)서울시 강동구 올림픽로 738
O8CC4G,37.3843672,127.1219523,해정미,"13591) 경기도 성남시 분당구 분당로53번길 15 1층 107, 108, 109호(서현동, 산호트윈스)"
F7YHPC,37.4976831,127.0324384,요기요,06234) 서울특별시 강남구 논현로85길 70 (역삼동) 역삼823빌딩 7층
F7YHPC_N,37.4976831,127.0324384,요기요_비외식,06234) 서울특별시 강남구 논현로85길 70 (역삼동) 역삼823빌딩 7층
YOMART,37.4976831,127.0324384,요마트,06234) 서울특별시 강남구 논현로85길 70 (역삼동) 역삼823빌딩 7층
X91GEX,37.4006942,127.1069886,투고샐러드(판교유스페이스점),"13494) 경기도 성남시 분당구 대왕판교로 660 2층 230호(삼평동, 유스페이스1) "
YV7QGX,37.4012839,127.1086461,락앤웍,13494) 경기 성남시 분당구 판교역로 231 삼평동 에이치스퀘어 에스동 B107호 
YVIKIP,37.4020702,127.1104411,보배반점(판교테크노밸리점),13493) 경기도 성남시 분당구 판교역로 240 삼환하이펙스A동 128호 1층 
ZNU243,37.4006942,127.1069886,써브웨이(판교테크노밸리점),13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 1층 119호 
3LY2QL,37.3954881,127.1121146,포케올데이(판교점),13529) 경기도 성남시 분당구 분당내곡로 131 지하 1층 일부 (25)호 
5AAXG0,37.401288,127.1104439,북청집,13493) 경기도 성남시 분당구 판교역로 230 (삼평동) 지하1층 
9GFXLO,37.4030477,127.099337,키친박스,13486) 경기도 성남시 분당구 판교로227번길 6 (삼평동) 1층 
9XBJYV,37.4020702,127.1104411,타코익스체인지_KIOSK,13493) 경기 성남시 분당구 판교역로 240 지하1층 B122-1호 (삼환하이펙스A동) 
ABLGGW,37.4006942,127.1069886,까사논나,13494) 경기도 성남시 분당구 대왕판교로 660 유스페이스1 A동 132호 
ACQ973,37.397511,127.1118041,일로집(판교직영점)_QR,13524) 경기도 성남시 분당구 판교역로192번길 14-1 (삼평동) 1층 105호
DCNWIF,37.4006942,127.1069886,옵션스페셜티커피(판교테크노밸리점),13494) 경기도 성남시 분당구 대왕판교로 660 1층 139호 
E7GQNC,37.4120603,127.0980886,오한수우육면가(판교파미어스몰점),13449) 경기도 성남시 수정구 창업로 17 A동 2층 203-1호(시흥동)
EY5C7D,37.3970279,127.1117099,영심이떡볶이&김밥(판교2호점),13524) 경기도 성남시 분당구 대왕판교로606번길 45 110호 
F5QIG1,37.402065,127.1069995,구우트,"13494) 경기도 성남시 분당구 대왕판교로 670 지하1층, B109~110호(삼평동, 유스페이스2) "
GQ7JIL,37.3938154,127.1083768,늘푸른 생선구이,"13530) 경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지) 1층 "
GTNKBU,37.4006942,127.1069886,텐퍼센트커피(유스페이스점),"13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 삼평동, 유스페이스2 1층 "
HMSOMY,37.3974277,127.1117985,"맛남의광장한식뷔페(구,매드한식)_QR",13524) 경기도 성남시 분당구 판교역로192번길 14-1 (삼평동) 판교예미지빌딩 1층
HZ8ERA,37.400766,127.1122054,로열로스터리_KIOSK,13493) 경기도 성남시 분당구 대왕판교로644번길 49 지하2층
IQGHGS,37.3955218,127.113649,샐러디아(판교역점),13525) 경기도 성남시 분당구 대왕판교로 606번길 58 대우푸르지오월드마트상가 1층 1-76호 
J6I1TE,37.4020536,127.1086455,피카하우스(판교점),13494) 경기도 성남시 분당구 판교역로 235 (삼평동)  104호 
JF4NII,37.3954881,127.1121146,백야드(테크원점),13529) 경기도 성남시 분당구 분당내곡로 131 지하2층 B250호 
LNN4NK,37.4020664,127.1086468,투썸플레이스(판교테크노밸리점),13494) 경기도 성남시 분당구 판교역로 235 (삼평동) H스퀘어 N동 111호 
MA0IDU,37.3974973,127.1107368,마라공방(판교점),13524) 경기도 성남시 분당구 판교역로192번길 12 2층 206호
MEL2CD,37.3938154,127.1083768,카모,"13530) 경기도 성남시 분당구 판교역로 145 (백현동, 알파리움2단지) 타워2동 1층 118호"
MU3FFX,37.4020664,127.1086468,상아김밥(판교점),13494) 경기도 성남시 분당구 판교역로 235 (삼평동) 1층 
NN1OAD,37.3954881,127.1121146,투썸플레이스(판교알파돔점),13529) 경기도 성남시 분당구 분당내곡로 131 (백현동) 알파돔시티 1층 
O8LO9X,37.4012839,127.1086461,마마스포,13494) 경기도 성남시 분당구 판교역로 231 (삼평동) 1층 123호 
ODWC1Y,37.3942725,127.1103217,블루샥(판교알파돔점),"13529) 경기도 성남시 분당구 판교역로 152 B1층 101호(백현동, 알파돔타워) "
OD_OH6P1E2,37.3980264,127.1120183,엽기떡볶이(동판교점)(오더),13524) 경기도 성남시 분당구 판교역로192번길 22(삼평동) 2층 204호 
OD_OIJR21F,37.3964673,127.1115939,빽다방(판교역점)(오더),13524) 경기도 성남시 분당구 대왕판교로606번길 31 104호(삼평동) 
OD_OZSFN7X,37.401288,127.1104439,빽다방(판교삼환하이펙스점)(오더),"13493) 경기도 성남시 분당구 판교역로 230 (삼평동) B동 113호,112(일부)호"
OUFU7R,37.4020682,127.1066709,중경별곡마라탕샹궈_KIOSK,"13494) 경기 성남시 분당구 대왕판교로 670  2층 222호(삼평동, 유스페이스2)"
OXBH9E,37.394592,127.111827,메가MGC커피(판교테크노밸리점),"13494) 경기도 성남시 분당구 대왕판교로 670 , 117호(삼평동, 유스페이스2) "
P8HHR8,37.4010927,127.1073554,투고샐러드(판교유스페이스점),13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) 2층 230호 
PDDE1A,37.4030477,127.099337,율리아테이블,13486) 경기도 성남시 분당구 판교로227번길 6 (삼평동) 1층105호
R1BZ4C,37.4020702,127.1104411,밥볶다(동판교점),"13493) 경기도 성남시 분당구 판교역로 240 (삼평동) 지하1층 B115호, B115-1호 "
R9OBXS,37.3954846,127.1082023,찌마기(판교역점),"13530) 경기도 성남시 분당구 대왕판교로606번길 10 1층 139호(백현동, 알파리움1단지) "
SELF_1ZKAL3,37.4003124,127.1066874,스튜디오지구,"13494) 경기도 성남시 분당구 대왕판교로 660 (삼평동) B116호 스튜디오지구 (지하1층, 유스페이스1)"
SELF_807WV3,37.3925126,127.1103606,더베이글마켓,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 1032호 
SELF_8PKX64,37.4030477,127.099337,화우재,13486) 경기도 성남시 분당구 판교로227번길 6 (삼평동) 110호 
SELF_H7RSHP,37.401923,127.1069627,카페핸드메이드(판교5호점),13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 유스페이스2 B동 1층 120호 
SELF_HQX9GK,37.4020702,127.1104411,신제주해장국(판교점),13493) 경기도 성남시 분당구 판교역로 240 (삼평동) B-107호 
SELF_MKE4UD,37.4022297,127.1059905,판교면학,13494) 경기도 성남시 분당구 대왕판교로 670 (삼평동) 유스페이스2 A동 103호 
6UTE68,37.3972827,127.1135331,굽다,"13525) 경기도 성남시 분당구 동판교로177번길 25 105호(삼평동,판교 호반 써밋 플레이스) "
N2LJ6N,37.3973219,127.1135683,돼지맨숀,"13525) 경기도 성남시 분당구 동판교로177번길 25 1층 144호(삼평동,판교 호반 써밋 플레이스) "
PJI8PC,37.400766,127.1122054,주식회사 딜라잇_QR,13493) 경기도 성남시 분당구 대왕판교로644번길 49 (삼평동) 지하 2층 
SELF_O28HOW,37.4020702,127.1104411,평안_QR,13493) 경기도 성남시 분당구 판교역로 240 (삼평동) a동 b1 26-1 호  평안 
VFYCRY,37.4012782,127.1105277,오이소,13493) 경기도 성남시 분당구 판교역로 230 (삼평동) 지하1층 
XI5602,37.4017955,127.109666,슬로우캘리(판교점),13494) 경기도 성남시 분당구 판교역로 235 H스퀘어 N동 102호 
SELF_EHUEEG,37.3972827,127.1135331,오장동흥남집(판교점) ,"13525) 경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스) 106호 "
Y9KWGF,37.3974973,127.1107368,크레스타운(판교점),"13524) 경기도 성남시 분당구 판교역로192번길 12 1층 105호,106호 "
0AT2F8,37.3974836,127.1117605,일로집(판교직영점),"13524) 경기도 성남시 분당구 판교역로192번길 14-1, 1층 105호 삼평동, 판교예미지 "
3VXPRS,37.3925105,127.1104545,대감집,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 1층 
7Q0C1C,37.3952618,127.1134958,해가옥,"13525) 경기도 성남시 분당구 대왕판교로606번길58 1-78, 1-79호(삼평동, 판교푸르지오월드마크) "
B0PS1W,37.3975586,127.1107341,무안회관(판교점),"13524) 경기도 성남시 분당구 판교역로192번길 12 1층(삼평동, 판교미래에셋센터) "
DJD812,37.3933749,127.1101119,그래비티 조선 서울 판교 조선델리,13529) 경기도 성남시 분당구 판교역로146번길 2 (백현동) 1층
FBHFDW,37.3979905,127.1125195,진짜돼지,"13524) 경기도 성남시 분당구 분당내곡로 159 (삼평동) A동 1층 120호, 121호,122호 "
OPVUV4,37.3966822,127.1106766,정직유부(판교점)_KIOSK,13524) 경기 성남시 분당구 대왕판교로606번길 31 1층 123호(삼평동)
PQADEO,37.3942725,127.1103217,카츠쇼쿠도우,"13529) 경기도 성남시 분당구 판교역로 152 B1층 9호(백현동, 알파돔타워) "
R2AVF7,37.3925489,127.1103901,요거트퍼플(판교역점)_KIOSK,"13529) 경기도 성남시 분당구 판교역로 136 , 1층 1088호"
SELF_38JCRK,37.3920843,127.109167,하즈벤(판교역)_QR,13529) 경기도 성남시 분당구 판교역로 136 (백현동) 1층 1002호 
